Sector,Date,TOTAL_SCORE,Bull_Prob_Raw,Volume_Z,Open,High,Low,Close,Volume_Metric,Fit_Type,ACTION,Position_Size,Market_Score,Market_Regime,Market_Source,Strategy,Threshold_Buy,Threshold_Sell,Excess_Prob,Rotation_Status,Dispersion
光模块中游,2025-11-11,0.03262894823447626,0.13262894823447627,0.492184,564.354,538.668,538.668,538.668,0.492184,Full (Ret+Vol+Var),⚪ CASH,0.0,0.5578445237794815,📊 Neutral,Sector Median,Defensive or market-neutral,0.8652604517917148,0.18379787179168627,-0.5252155755450052,HIGH ROTATION,0.38205787960580445
液冷,2025-11-11,0.16239971716795515,0.13208156771718382,-0.811545,247.154,243.882,243.882,243.882,-0.811545,Full (Ret+Vol+Var),⚪ CASH,0.0,0.5578445237794815,📊 Neutral,Sector Median,Defensive or market-neutral,0.8652604517917148,0.18379787179168627,-0.3954448066115263,HIGH ROTATION,0.38205787960580445
军工电子,2025-11-11,0.7439984399857519,0.7501266428686635,-1.397,153.141,151.557,151.557,151.557,-1.397,Full (Ret+Vol+Var),🟢 SELECTIVE BUY,0.5,0.5578445237794815,📊 Neutral,Sector Median,Defensive or market-neutral,0.8652604517917148,0.18379787179168627,0.18615391620627042,HIGH ROTATION,0.38205787960580445
风电设备,2025-11-11,0.13606303203829828,0.0987319956548286,-0.000849368,163.215,163.152,163.152,163.152,-0.000849368,Full (Ret+Vol+Var),⚪ CASH,0.0,0.5578445237794815,📊 Neutral,Sector Median,Defensive or market-neutral,0.8652604517917148,0.18379787179168627,-0.4217814917411832,HIGH ROTATION,0.38205787960580445
家用电器,2025-11-11,1.0,1.0,0.378877,165.485,164.307,164.307,164.307,0.378877,Full (Ret+Vol+Var),🟢 SELECTIVE BUY,0.5,0.5578445237794815,📊 Neutral,Sector Median,Defensive or market-neutral,0.8652604517917148,0.18379787179168627,0.44215547622051854,HIGH ROTATION,0.38205787960580445
电力,2025-11-11,0.5578445237794815,0.49242398768753415,-0.92549,126.333,126.471,126.471,126.471,-0.92549,Full (Ret+Vol+Var),⚪ CASH,0.0,0.5578445237794815,📊 Neutral,Sector Median,Defensive or market-neutral,0.8652604517917148,0.18379787179168627,0.0,HIGH ROTATION,0.38205787960580445
白酒,2025-11-11,0.873819323681641,0.8672765311231455,-0.105903,93.0421,92.8817,92.8817,92.8817,-0.105903,Full (Ret+Vol+Var),🟢 SELECTIVE BUY,0.5,0.5578445237794815,📊 Neutral,Sector Median,Defensive or market-neutral,0.8652604517917148,0.18379787179168627,0.3159747999021595,HIGH ROTATION,0.38205787960580445
电网设备,2025-11-11,0.008116595088756137,0.005834614115758981,1.90401,239.5,236.135,236.135,236.135,1.90401,Full (Ret+Vol+Var),⚪ CASH,0.0,0.5578445237794815,📊 Neutral,Sector Median,Defensive or market-neutral,0.8652604517917148,0.18379787179168627,-0.5497279286907253,HIGH ROTATION,0.38205787960580445
电池,2025-11-11,0.6171092984703882,0.6035366969941421,-0.255956,260.518,260.548,260.548,260.548,-0.255956,Full (Ret+Vol+Var),⚪ CASH,0.0,0.5578445237794815,📊 Neutral,Sector Median,Defensive or market-neutral,0.8652604517917148,0.18379787179168627,0.05926477469090674,HIGH ROTATION,0.38205787960580445
整车,2025-11-11,0.9172635760868997,0.954278185452869,-0.812815,141.159,139.789,139.789,139.789,-0.812815,Full (Ret+Vol+Var),🟢 SELECTIVE BUY,0.5,0.5578445237794815,📊 Neutral,Sector Median,Defensive or market-neutral,0.8652604517917148,0.18379787179168627,0.3594190523074182,HIGH ROTATION,0.38205787960580445
有色金属,2025-11-11,1.0,1.0,0.194404,246.378,242.216,242.216,242.216,0.194404,Full (Ret+Vol+Var),🟢 SELECTIVE BUY,0.5,0.5578445237794815,📊 Neutral,Sector Median,Defensive or market-neutral,0.8652604517917148,0.18379787179168627,0.44215547622051854,HIGH ROTATION,0.38205787960580445
能源,2025-11-11,0.00659563791558933,0.006330917678524243,0.126415,146.044,144.806,144.806,144.806,0.126415,Full (Ret+Vol+Var),⚪ CASH,0.0,0.5578445237794815,📊 Neutral,Sector Median,Defensive or market-neutral,0.8652604517917148,0.18379787179168627,-0.5512488858638921,HIGH ROTATION,0.38205787960580445
机器人,2025-11-11,0.0,0.0,-0.819813,150.182,148.994,148.994,148.994,-0.819813,Full (Ret+Vol+Var),⚪ CASH,0.0,0.5578445237794815,📊 Neutral,Sector Median,Defensive or market-neutral,0.8652604517917148,0.18379787179168627,-0.5578445237794815,HIGH ROTATION,0.38205787960580445
专业设备制造,2025-11-11,0.6464874211760232,0.613484879093764,-0.767984,177.598,176.199,176.199,176.199,-0.767984,Full (Ret+Vol+Var),⚪ CASH,0.0,0.5578445237794815,📊 Neutral,Sector Median,Defensive or market-neutral,0.8652604517917148,0.18379787179168627,0.08864289739654174,HIGH ROTATION,0.38205787960580445
银行,2025-11-12,0.9772274195239534,0.8772274195239534,0.0318765,193.066,195.515,195.515,195.515,0.0318765,Full (Ret+Vol+Var),🟢 BUY,0.8,0.6839759873124934,📈 Bull,Sector Median,Selective sector bets,0.788418616269075,0.14853175927624904,0.29325143221146,HIGH ROTATION,0.3741748315470213
非银金融,2025-11-12,0.9371030999919471,0.9017382495196504,0.300179,169.395,171.19,171.19,171.19,0.300179,Full (Ret+Vol+Var),🟢 BUY,0.8,0.6839759873124934,📈 Bull,Sector Median,Selective sector bets,0.788418616269075,0.14853175927624904,0.25312711267945365,HIGH ROTATION,0.3741748315470213
半导体设计,2025-11-12,0.19129216782795977,0.13668127732751378,-0.374505,310.658,310.861,310.861,310.861,-0.374505,Full (Ret+Vol+Var),🔴 AVOID,0.0,0.6839759873124934,📈 Bull,Sector Median,Selective sector bets,0.788418616269075,0.14853175927624904,-0.49268381948453366,HIGH ROTATION,0.3741748315470213
半导体制造,2025-11-12,0.24755944666795596,0.18576858212112096,-0.418045,226.129,227.563,227.563,227.563,-0.418045,Full (Ret+Vol+Var),🔴 AVOID,0.0,0.6839759873124934,📈 Bull,Sector Median,Selective sector bets,0.788418616269075,0.14853175927624904,-0.4364165406445375,HIGH ROTATION,0.3741748315470213
半导体设备,2025-11-12,0.7469379098851868,0.8083724376951228,-0.0936891,224.36,223.529,223.529,223.529,-0.0936891,Full (Ret+Vol+Var),🟢 BUY,0.8,0.6839759873124934,📈 Bull,Sector Median,Selective sector bets,0.788418616269075,0.14853175927624904,0.0629619225726934,HIGH ROTATION,0.3741748315470213
半导体材料,2025-11-12,0.40510539995729855,0.36117105786582576,-0.37561,173.817,169.873,169.873,169.873,-0.37561,Full (Ret+Vol+Var),🟡 NEUTRAL,0.3,0.6839759873124934,📈 Bull,Sector Median,Selective sector bets,0.788418616269075,0.14853175927624904,-0.2788705873551949,HIGH ROTATION,0.3741748315470213
软件,2025-11-12,0.05997012942194783,0.055033737052665635,-0.715836,164.712,161.595,161.595,161.595,-0.715836,Full (Ret+Vol+Var),🔴 AVOID,0.0,0.6839759873124934,📈 Bull,Sector Median,Selective sector bets,0.788418616269075,0.14853175927624904,-0.6240058578905456,HIGH ROTATION,0.3741748315470213
光模块中游,2025-11-12,0.7253523613178974,0.7839896697991993,0.246551,538.668,554.099,554.099,554.099,0.246551,Full (Ret+Vol+Var),🟢 BUY,0.8,0.6839759873124934,📈 Bull,Sector Median,Selective sector bets,0.788418616269075,0.14853175927624904,0.04137637400540395,HIGH ROTATION,0.3741748315470213
液冷,2025-11-12,0.0,0.0,-0.802195,243.882,242.42,242.42,242.42,-0.802195,Full (Ret+Vol+Var),🔴 AVOID,0.0,0.6839759873124934,📈 Bull,Sector Median,Selective sector bets,0.788418616269075,0.14853175927624904,-0.6839759873124934,HIGH ROTATION,0.3741748315470213
军工电子,2025-11-12,0.6545529431196602,0.6595308084725875,-1.52745,151.557,150.94,150.94,150.94,-1.52745,Full (Ret+Vol+Var),🟡 NEUTRAL,0.3,0.6839759873124934,📈 Bull,Sector Median,Selective sector bets,0.788418616269075,0.14853175927624904,-0.02942304419283326,HIGH ROTATION,0.3741748315470213
风电设备,2025-11-12,0.005223085982473538,0.0053563798461895035,0.179696,163.152,157.797,157.797,157.797,0.179696,Full (Ret+Vol+Var),🔴 AVOID,0.0,0.6839759873124934,📈 Bull,Sector Median,Selective sector bets,0.788418616269075,0.14853175927624904,-0.6787529013300199,HIGH ROTATION,0.3741748315470213
家用电器,2025-11-12,1.0,1.0,0.743014,164.307,167.051,167.051,167.051,0.743014,Full (Ret+Vol+Var),🟢 BUY,0.8,0.6839759873124934,📈 Bull,Sector Median,Selective sector bets,0.788418616269075,0.14853175927624904,0.3160240126875066,HIGH ROTATION,0.3741748315470213
电力,2025-11-12,0.3829813329637426,0.48298133296374257,-0.807033,126.471,126.073,126.073,126.073,-0.807033,Full (Ret+Vol+Var),🟡 NEUTRAL,0.3,0.6839759873124934,📈 Bull,Sector Median,Selective sector bets,0.788418616269075,0.14853175927624904,-0.30099465434875083,HIGH ROTATION,0.3741748315470213
白酒,2025-11-12,0.863738088833731,0.8668656548558827,-0.241935,92.8817,93.0152,93.0152,93.0152,-0.241935,Full (Ret+Vol+Var),🟢 BUY,0.8,0.6839759873124934,📈 Bull,Sector Median,Selective sector bets,0.788418616269075,0.14853175927624904,0.17976210152123762,HIGH ROTATION,0.3741748315470213
电网设备,2025-11-12,0.0,0.0,1.65778,236.135,229.428,229.428,229.428,1.65778,Full (Ret+Vol+Var),🔴 AVOID,0.0,0.6839759873124934,📈 Bull,Sector Median,Selective sector bets,0.788418616269075,0.14853175927624904,-0.6839759873124934,HIGH ROTATION,0.3741748315470213
电池,2025-11-12,0.8788677068983854,0.7788677068983855,-0.311736,260.548,259.484,259.484,259.484,-0.311736,Full (Ret+Vol+Var),🟢 BUY,0.8,0.6839759873124934,📈 Bull,Sector Median,Selective sector bets,0.788418616269075,0.14853175927624904,0.19489171958589202,HIGH ROTATION,0.3741748315470213
整车,2025-11-12,0.9415559657645105,0.9620330049531198,-0.508981,139.789,138.881,138.881,138.881,-0.508981,Full (Ret+Vol+Var),🟢 BUY,0.8,0.6839759873124934,📈 Bull,Sector Median,Selective sector bets,0.788418616269075,0.14853175927624904,0.2575799784520171,HIGH ROTATION,0.3741748315470213
有色金属,2025-11-12,0.6839759873124934,0.7519183662565725,0.356841,242.216,244.258,244.258,244.258,0.356841,Full (Ret+Vol+Var),🟡 NEUTRAL,0.3,0.6839759873124934,📈 Bull,Sector Median,Selective sector bets,0.788418616269075,0.14853175927624904,0.0,HIGH ROTATION,0.3741748315470213
能源,2025-11-12,0.0,1.7475776993638688e-05,0.359901,144.806,146.953,146.953,146.953,0.359901,Full (Ret+Vol+Var),🔴 AVOID,0.0,0.6839759873124934,📈 Bull,Sector Median,Selective sector bets,0.788418616269075,0.14853175927624904,-0.6839759873124934,HIGH ROTATION,0.3741748315470213
机器人,2025-11-12,0.8255571771008328,0.7697764771008327,-0.884386,148.994,147.326,147.326,147.326,-0.884386,Full (Ret+Vol+Var),🟢 BUY,0.8,0.6839759873124934,📈 Bull,Sector Median,Selective sector bets,0.788418616269075,0.14853175927624904,0.14158118978833933,HIGH ROTATION,0.3741748315470213
专业设备制造,2025-11-12,0.7001280003169673,0.7877979992227118,-0.920838,176.199,174.546,174.546,174.546,-0.920838,Full (Ret+Vol+Var),🟢 BUY,0.8,0.6839759873124934,📈 Bull,Sector Median,Selective sector bets,0.788418616269075,0.14853175927624904,0.016152013004473886,HIGH ROTATION,0.3741748315470213
银行,2025-11-13,0.4352762676124179,0.4839831037650961,-0.648603,195.515,195.251,195.251,195.251,-0.648603,Full (Ret+Vol+Var),⚪ CASH / SHORT,0.0,0.3277269697981763,📉 Bear,Sector Median,"Defensive only (Healthcare, Utilities)",0.7788229506948505,0.08098525692624536,0.1075492978142416,HIGH ROTATION,0.36220287891005304
非银金融,2025-11-13,0.870627485090575,0.8763914188469032,-0.260969,171.19,172.754,172.754,172.754,-0.260969,Full (Ret+Vol+Var),🟡 DEFENSIVE BUY,0.3,0.3277269697981763,📉 Bear,Sector Median,"Defensive only (Healthcare, Utilities)",0.7788229506948505,0.08098525692624536,0.5429005152923987,HIGH ROTATION,0.36220287891005304
半导体设计,2025-11-13,0.29437546972012135,0.21388221491086376,0.0492632,310.861,317.46,317.46,317.46,0.0492632,Full (Ret+Vol+Var),⚪ CASH / SHORT,0.0,0.3277269697981763,📉 Bear,Sector Median,"Defensive only (Healthcare, Utilities)",0.7788229506948505,0.08098525692624536,-0.03335150007805493,HIGH ROTATION,0.36220287891005304
半导体制造,2025-11-13,0.0,0.0,-0.294181,227.563,233.594,233.594,233.594,-0.294181,Full (Ret+Vol+Var),⚪ CASH / SHORT,0.0,0.3277269697981763,📉 Bear,Sector Median,"Defensive only (Healthcare, Utilities)",0.7788229506948505,0.08098525692624536,-0.3277269697981763,HIGH ROTATION,0.36220287891005304
半导体设备,2025-11-13,0.6926022331842852,0.6822843433291518,-0.304551,223.529,223.493,223.493,223.493,-0.304551,Full (Ret+Vol+Var),⚪ CASH / SHORT,0.0,0.3277269697981763,📉 Bear,Sector Median,"Defensive only (Healthcare, Utilities)",0.7788229506948505,0.08098525692624536,0.3648752633861089,HIGH ROTATION,0.36220287891005304
半导体材料,2025-11-13,0.0,0.0,-0.330456,169.873,172.362,172.362,172.362,-0.330456,Full (Ret+Vol+Var),⚪ CASH / SHORT,0.0,0.3277269697981763,📉 Bear,Sector Median,"Defensive only (Healthcare, Utilities)",0.7788229506948505,0.08098525692624536,-0.3277269697981763,HIGH ROTATION,0.36220287891005304
软件,2025-11-13,0.029892720170778948,0.050967330360451334,-0.991212,161.595,163.957,163.957,163.957,-0.991212,Full (Ret+Vol+Var),⚪ CASH / SHORT,0.0,0.3277269697981763,📉 Bear,Sector Median,"Defensive only (Healthcare, Utilities)",0.7788229506948505,0.08098525692624536,-0.29783424962739735,HIGH ROTATION,0.36220287891005304
光模块中游,2025-11-13,0.5978062123336554,0.6323984525101192,-0.312854,554.099,546.83,546.83,546.83,-0.312854,Full (Ret+Vol+Var),⚪ CASH / SHORT,0.0,0.3277269697981763,📉 Bear,Sector Median,"Defensive only (Healthcare, Utilities)",0.7788229506948505,0.08098525692624536,0.2700792425354791,HIGH ROTATION,0.36220287891005304
液冷,2025-11-13,0.42805252249846454,0.3602950365609563,-0.467095,242.42,249.058,249.058,249.058,-0.467095,Full (Ret+Vol+Var),⚪ CASH / SHORT,0.0,0.3277269697981763,📉 Bear,Sector Median,"Defensive only (Healthcare, Utilities)",0.7788229506948505,0.08098525692624536,0.10032555270028826,HIGH ROTATION,0.36220287891005304
军工电子,2025-11-13,0.3277269697981763,0.42772696979817626,-1.34572,150.94,152.501,152.501,152.501,-1.34572,Full (Ret+Vol+Var),⚪ CASH / SHORT,0.0,0.3277269697981763,📉 Bear,Sector Median,"Defensive only (Healthcare, Utilities)",0.7788229506948505,0.08098525692624536,0.0,HIGH ROTATION,0.36220287891005304
风电设备,2025-11-13,0.0876310981876574,0.06392992963214982,-0.237179,157.797,160.946,160.946,160.946,-0.237179,Full (Ret+Vol+Var),⚪ CASH / SHORT,0.0,0.3277269697981763,📉 Bear,Sector Median,"Defensive only (Healthcare, Utilities)",0.7788229506948505,0.08098525692624536,-0.24009587161051887,HIGH ROTATION,0.36220287891005304
家用电器,2025-11-13,0.9983904557691065,0.9975814610357862,0.0855438,167.051,167.388,167.388,167.388,0.0855438,Full (Ret+Vol+Var),🟡 DEFENSIVE BUY,0.3,0.3277269697981763,📉 Bear,Sector Median,"Defensive only (Healthcare, Utilities)",0.7788229506948505,0.08098525692624536,0.6706634859709302,HIGH ROTATION,0.36220287891005304
电力,2025-11-13,0.2749661840577857,0.32409515209928164,-0.2791,126.073,125.317,125.317,125.317,-0.2791,Full (Ret+Vol+Var),⚪ CASH / SHORT,0.0,0.3277269697981763,📉 Bear,Sector Median,"Defensive only (Healthcare, Utilities)",0.7788229506948505,0.08098525692624536,-0.05276078574039056,HIGH ROTATION,0.36220287891005304
白酒,2025-11-13,0.920573323574196,0.913476319413796,-0.439075,93.0152,93.5419,93.5419,93.5419,-0.439075,Full (Ret+Vol+Var),🟡 DEFENSIVE BUY,0.3,0.3277269697981763,📉 Bear,Sector Median,"Defensive only (Healthcare, Utilities)",0.7788229506948505,0.08098525692624536,0.5928463537760197,HIGH ROTATION,0.36220287891005304
电网设备,2025-11-13,0.190704541022965,0.13688152041768423,1.36662,229.428,233.926,233.926,233.926,1.36662,Full (Ret+Vol+Var),⚪ CASH / SHORT,0.0,0.3277269697981763,📉 Bear,Sector Median,"Defensive only (Healthcare, Utilities)",0.7788229506948505,0.08098525692624536,-0.13702242877521129,HIGH ROTATION,0.36220287891005304
电池,2025-11-13,0.0,0.01750494311310411,1.22958,259.484,278.876,278.876,278.876,1.22958,Full (Ret+Vol+Var),⚪ CASH / SHORT,0.0,0.3277269697981763,📉 Bear,Sector Median,"Defensive only (Healthcare, Utilities)",0.7788229506948505,0.08098525692624536,-0.3277269697981763,HIGH ROTATION,0.36220287891005304
整车,2025-11-13,0.9591857033964322,0.964835919565115,-0.37191,138.881,140.993,140.993,140.993,-0.37191,Full (Ret+Vol+Var),🟡 DEFENSIVE BUY,0.3,0.3277269697981763,📉 Bear,Sector Median,"Defensive only (Healthcare, Utilities)",0.7788229506948505,0.08098525692624536,0.6314587335982559,HIGH ROTATION,0.36220287891005304
有色金属,2025-11-13,0.0,0.0,1.55479,244.258,254.759,254.759,254.759,1.55479,Full (Ret+Vol+Var),⚪ CASH / SHORT,0.0,0.3277269697981763,📉 Bear,Sector Median,"Defensive only (Healthcare, Utilities)",0.7788229506948505,0.08098525692624536,-0.3277269697981763,HIGH ROTATION,0.36220287891005304
能源,2025-11-13,0.0036112493909530538,0.0034075837419459964,0.0472913,146.953,145.841,145.841,145.841,0.0472913,Full (Ret+Vol+Var),⚪ CASH / SHORT,0.0,0.3277269697981763,📉 Bear,Sector Median,"Defensive only (Healthcare, Utilities)",0.7788229506948505,0.08098525692624536,-0.32411572040722325,HIGH ROTATION,0.36220287891005304
机器人,2025-11-13,0.8746410999585085,0.8248000999585084,-1.00318,147.326,148.639,148.639,148.639,-1.00318,Full (Ret+Vol+Var),🟡 DEFENSIVE BUY,0.3,0.3277269697981763,📉 Bear,Sector Median,"Defensive only (Healthcare, Utilities)",0.7788229506948505,0.08098525692624536,0.5469141301603322,HIGH ROTATION,0.36220287891005304
专业设备制造,2025-11-13,0.36646537237669596,0.3410454363051678,-0.947047,174.546,175.045,175.045,175.045,-0.947047,Full (Ret+Vol+Var),⚪ CASH / SHORT,0.0,0.3277269697981763,📉 Bear,Sector Median,"Defensive only (Healthcare, Utilities)",0.7788229506948505,0.08098525692624536,0.03873840257851968,HIGH ROTATION,0.36220287891005304
银行,2025-11-14,0.6584821241261972,0.6355837232088758,-0.663725,195.251,195.185,195.185,195.185,-0.663725,Full (Ret+Vol+Var),⚪ CASH / SHORT,0.0,0.3172491724191814,📉 Bear,Sector Median,"Defensive only (Healthcare, Utilities)",0.7448802809555823,0.12153345188310598,0.34123295170701584,HIGH ROTATION,0.3844177421697484
非银金融,2025-11-14,0.7643533776101071,0.7979428433449813,-0.514606,172.754,170.725,170.725,170.725,-0.514606,Full (Ret+Vol+Var),🟡 DEFENSIVE BUY,0.3,0.3172491724191814,📉 Bear,Sector Median,"Defensive only (Healthcare, Utilities)",0.7448802809555823,0.12153345188310598,0.44710420519092575,HIGH ROTATION,0.3844177421697484
半导体设计,2025-11-14,0.0037916267167750544,0.004137720953268483,-0.085294,317.46,303.803,303.803,303.803,-0.085294,Full (Ret+Vol+Var),⚪ CASH / SHORT,0.0,0.3172491724191814,📉 Bear,Sector Median,"Defensive only (Healthcare, Utilities)",0.7448802809555823,0.12153345188310598,-0.3134575457024063,HIGH ROTATION,0.3844177421697484
半导体制造,2025-11-14,0.012323891297785279,0.013127448928614878,-0.139519,233.594,225.104,225.104,225.104,-0.139519,Full (Ret+Vol+Var),⚪ CASH / SHORT,0.0,0.3172491724191814,📉 Bear,Sector Median,"Defensive only (Healthcare, Utilities)",0.7448802809555823,0.12153345188310598,-0.3049252811213961,HIGH ROTATION,0.3844177421697484
半导体设备,2025-11-14,0.4371014675554158,0.5371014675554158,-0.369026,223.493,218.98,218.98,218.98,-0.369026,Full (Ret+Vol+Var),⚪ CASH / SHORT,0.0,0.3172491724191814,📉 Bear,Sector Median,"Defensive only (Healthcare, Utilities)",0.7448802809555823,0.12153345188310598,0.11985229513623441,HIGH ROTATION,0.3844177421697484
半导体材料,2025-11-14,0.13793869034262238,0.16442586874045692,-0.347592,172.362,167.877,167.877,167.877,-0.347592,Full (Ret+Vol+Var),⚪ CASH / SHORT,0.0,0.3172491724191814,📉 Bear,Sector Median,"Defensive only (Healthcare, Utilities)",0.7448802809555823,0.12153345188310598,-0.179310482076559,HIGH ROTATION,0.3844177421697484
软件,2025-11-14,0.09587088721958152,0.08164324513820193,-0.98415,163.957,159.295,159.295,159.295,-0.98415,Full (Ret+Vol+Var),⚪ CASH / SHORT,0.0,0.3172491724191814,📉 Bear,Sector Median,"Defensive only (Healthcare, Utilities)",0.7448802809555823,0.12153345188310598,-0.22137828519959984,HIGH ROTATION,0.3844177421697484
光模块中游,2025-11-14,0.7047459603246996,0.781879670906875,-0.552875,546.83,526.542,526.542,526.542,-0.552875,Full (Ret+Vol+Var),🟡 DEFENSIVE BUY,0.3,0.3172491724191814,📉 Bear,Sector Median,"Defensive only (Healthcare, Utilities)",0.7448802809555823,0.12153345188310598,0.3874967879055182,HIGH ROTATION,0.3844177421697484
液冷,2025-11-14,0.06178853364286593,0.05973793907777631,-0.578867,249.058,240.086,240.086,240.086,-0.578867,Full (Ret+Vol+Var),⚪ CASH / SHORT,0.0,0.3172491724191814,📉 Bear,Sector Median,"Defensive only (Healthcare, Utilities)",0.7448802809555823,0.12153345188310598,-0.2554606387763155,HIGH ROTATION,0.3844177421697484
军工电子,2025-11-14,0.6662237906657288,0.6376431432658898,-0.841842,152.501,152.687,152.687,152.687,-0.841842,Full (Ret+Vol+Var),⚪ CASH / SHORT,0.0,0.3172491724191814,📉 Bear,Sector Median,"Defensive only (Healthcare, Utilities)",0.7448802809555823,0.12153345188310598,0.3489746182465474,HIGH ROTATION,0.3844177421697484
风电设备,2025-11-14,0.3172491724191814,0.22667377492486274,-0.425676,160.946,160.042,160.042,160.042,-0.425676,Full (Ret+Vol+Var),⚪ CASH / SHORT,0.0,0.3172491724191814,📉 Bear,Sector Median,"Defensive only (Healthcare, Utilities)",0.7448802809555823,0.12153345188310598,0.0,HIGH ROTATION,0.3844177421697484
家用电器,2025-11-14,0.9915399875367265,0.9935558290777284,-0.334142,167.388,165.261,165.261,165.261,-0.334142,Full (Ret+Vol+Var),🟡 DEFENSIVE BUY,0.3,0.3172491724191814,📉 Bear,Sector Median,"Defensive only (Healthcare, Utilities)",0.7448802809555823,0.12153345188310598,0.6742908151175451,HIGH ROTATION,0.3844177421697484
电力,2025-11-14,0.1359265687802449,0.2359265687802449,0.935301,125.317,124.945,124.945,124.945,0.935301,Full (Ret+Vol+Var),⚪ CASH / SHORT,0.0,0.3172491724191814,📉 Bear,Sector Median,"Defensive only (Healthcare, Utilities)",0.7448802809555823,0.12153345188310598,-0.18132260363893649,HIGH ROTATION,0.3844177421697484
白酒,2025-11-14,0.8541339717914053,0.9244168012795752,-0.800991,93.5419,92.4317,92.4317,92.4317,-0.800991,Full (Ret+Vol+Var),🟡 DEFENSIVE BUY,0.3,0.3172491724191814,📉 Bear,Sector Median,"Defensive only (Healthcare, Utilities)",0.7448802809555823,0.12153345188310598,0.5368847993722239,HIGH ROTATION,0.3844177421697484
电网设备,2025-11-14,0.00024536756629493843,0.00018855107198783617,0.807899,233.926,226.517,226.517,226.517,0.807899,Full (Ret+Vol+Var),⚪ CASH / SHORT,0.0,0.3172491724191814,📉 Bear,Sector Median,"Defensive only (Healthcare, Utilities)",0.7448802809555823,0.12153345188310598,-0.31700380485288643,HIGH ROTATION,0.3844177421697484
电池,2025-11-14,0.0,0.03323484308618016,0.21532,278.876,271.792,271.792,271.792,0.21532,Full (Ret+Vol+Var),⚪ CASH / SHORT,0.0,0.3172491724191814,📉 Bear,Sector Median,"Defensive only (Healthcare, Utilities)",0.7448802809555823,0.12153345188310598,-0.3172491724191814,HIGH ROTATION,0.3844177421697484
整车,2025-11-14,0.9174114803522474,0.9648896210788986,-1.0453,140.993,139.133,139.133,139.133,-1.0453,Full (Ret+Vol+Var),🟡 DEFENSIVE BUY,0.3,0.3172491724191814,📉 Bear,Sector Median,"Defensive only (Healthcare, Utilities)",0.7448802809555823,0.12153345188310598,0.600162307933066,HIGH ROTATION,0.3844177421697484
有色金属,2025-11-14,0.0,0.06580636135377865,0.402872,254.759,247.779,247.779,247.779,0.402872,Full (Ret+Vol+Var),⚪ CASH / SHORT,0.0,0.3172491724191814,📉 Bear,Sector Median,"Defensive only (Healthcare, Utilities)",0.7448802809555823,0.12153345188310598,-0.3172491724191814,HIGH ROTATION,0.3844177421697484
能源,2025-11-14,0.0009629524857973594,0.003109852566975985,-0.480745,145.841,145.309,145.309,145.309,-0.480745,Full (Ret+Vol+Var),⚪ CASH / SHORT,0.0,0.3172491724191814,📉 Bear,Sector Median,"Defensive only (Healthcare, Utilities)",0.7448802809555823,0.12153345188310598,-0.316286219933384,HIGH ROTATION,0.3844177421697484
机器人,2025-11-14,0.8123491583159632,0.7633456583159632,-1.01993,148.639,145.706,145.706,145.706,-1.01993,Full (Ret+Vol+Var),🟡 DEFENSIVE BUY,0.3,0.3172491724191814,📉 Bear,Sector Median,"Defensive only (Healthcare, Utilities)",0.7448802809555823,0.12153345188310598,0.49509998589678184,HIGH ROTATION,0.3844177421697484
专业设备制造,2025-11-14,0.9469725,1.0,-1.06055,175.045,172.936,172.936,172.936,-1.06055,Full (Ret+Vol+Var),🟡 DEFENSIVE BUY,0.3,0.3172491724191814,📉 Bear,Sector Median,"Defensive only (Healthcare, Utilities)",0.7448802809555823,0.12153345188310598,0.6297233275808186,HIGH ROTATION,0.3844177421697484
银行,2025-11-17,0.4371920309009007,0.4615781113663006,-0.896609,195.185,192.468,192.468,192.468,-0.896609,Full (Ret+Vol+Var),⚪ CASH,0.0,0.4371920309009007,📊 Neutral,Sector Median,Defensive or market-neutral,0.7109278806226589,0.07987832882421994,0.0,HIGH ROTATION,0.3812264975220528
非银金融,2025-11-17,0.7365916863889466,0.7961303698195694,-0.811387,170.725,168.157,168.157,168.157,-0.811387,Full (Ret+Vol+Var),🟢 SELECTIVE BUY,0.5,0.4371920309009007,📊 Neutral,Sector Median,Defensive or market-neutral,0.7109278806226589,0.07987832882421994,0.29939965548804587,HIGH ROTATION,0.3812264975220528
半导体设计,2025-11-17,0.13351774187984683,0.09916321989617684,-0.377174,303.803,304.376,304.376,304.376,-0.377174,Full (Ret+Vol+Var),⚪ CASH,0.0,0.4371920309009007,📊 Neutral,Sector Median,Defensive or market-neutral,0.7109278806226589,0.07987832882421994,-0.30367428902105387,HIGH ROTATION,0.3812264975220528
半导体制造,2025-11-17,0.1646450196595178,0.1305182196957595,-0.627357,225.104,225.255,225.255,225.255,-0.627357,Full (Ret+Vol+Var),⚪ CASH,0.0,0.4371920309009007,📊 Neutral,Sector Median,Defensive or market-neutral,0.7109278806226589,0.07987832882421994,-0.2725470112413829,HIGH ROTATION,0.3812264975220528
半导体设备,2025-11-17,0.6357449360079148,0.5811623118444182,-0.126913,218.98,214.211,214.211,214.211,-0.126913,Full (Ret+Vol+Var),⚪ CASH,0.0,0.4371920309009007,📊 Neutral,Sector Median,Defensive or market-neutral,0.7109278806226589,0.07987832882421994,0.19855290510701412,HIGH ROTATION,0.3812264975220528
