index,Sector,RS_Score,Reversal_Score,Trend_Score,ATR_Score,Contra_Vol_Score,LT_Filter,TOTAL_SCORE,ACTION,Open,High,Low,Close,Volume_Metric,Date
9,白酒,0.0,0.0,0.6,0.0,0.0,0.0,0.621281669468146,RED (EXIT/AVOID),88.48307808077158,89.58134616862746,87.6336089603314,89.24591656127454,-0.20138007488343487,2025-09-05
10,电网设备,0.0,0.0,0.8,0.0,2.0,0.0,2.787571941693935,RED (EXIT/AVOID),141.69852402618977,149.52472421836993,141.33352157547841,148.79143458705443,1.318366116980133,2025-09-05
11,电池,2.0,0.0,1.0,0.0,0.0,0.0,3.0,YELLOW (WATCH/HOLD),198.82809466056275,225.78530842332884,197.8586646409385,224.64749195129232,4.405984049077216,2025-09-05
12,整车,0.0,0.0,0.2,0.0,0.0,0.0,0.20538453420229175,RED (EXIT/AVOID),117.21881262794393,119.99266845472111,116.59894404081622,119.54847755908482,0.8100856201033576,2025-09-05
13,能源,0.0,0.0,0.0,0.0,2.0,0.0,2.033249297176775,RED (EXIT/AVOID),126.55716595076007,128.58309925792972,125.72446304741273,127.74622552362935,0.18459230038086474,2025-09-05
0,MARKET_PROXY,2.0,0.0,1.0,0.0,0.0,0.0,3.0,YELLOW (WATCH/HOLD),236.4334349185897,239.1651654798919,227.5289496225884,231.74604372840074,1.4692060955306288,2025-09-08
1,银行,0.0,0.0,0.1,0.0,0.0,0.0,0.08732566300614204,RED (EXIT/AVOID),178.31012118257865,179.86397883731917,177.23326514760382,178.34332920939636,0.04645789879634409,2025-09-08
2,非银金融,0.0,0.0,-0.1,0.0,0.0,0.0,-0.13729259712593572,RED (EXIT/AVOID),155.77970928338547,156.2653561848347,154.13124839908508,154.8162205685109,0.029580641028794947,2025-09-08
3,半导体,2.0,0.0,1.0,0.0,0.0,0.0,3.0,YELLOW (WATCH/HOLD),307.0282155829769,313.2204874264968,297.49074592397767,307.1018962429739,1.034054846646987,2025-09-08
4,软件,0.0,0.0,0.1,0.0,0.0,0.0,0.1296313816558789,RED (EXIT/AVOID),147.08957676974006,151.8610374260736,145.62808993460197,149.19640801929933,0.7165941713581878,2025-09-08
5,光模块中游,2.0,0.0,1.0,0.0,0.0,0.0,3.0,YELLOW (WATCH/HOLD),355.0191175894522,357.9319215634817,329.0746489507128,340.59843354338017,0.5850624441031487,2025-09-08
6,军工电子,0.0,1.0,-0.8,0.0,2.0,0.0,2.2312768342473035,RED (EXIT/AVOID),164.2556085393686,165.55225013075068,162.07112478559048,164.44876994696614,-0.65528630441807,2025-09-08
7,家用电器,0.0,0.0,0.3,0.0,0.0,0.0,0.26828524667763254,RED (EXIT/AVOID),143.2956192857687,145.62695188735972,143.06059226779175,144.24629178765912,0.6479865592989656,2025-09-08
8,电力,0.0,1.0,-0.2,0.0,2.0,-3.0,-0.23336511669981874,RED (EXIT/AVOID),119.47118337467546,120.85021492576556,119.32342746576452,120.09811896160822,0.318575767155116,2025-09-08
9,白酒,0.0,0.0,0.6,0.0,2.0,0.0,2.6381512417006006,RED (EXIT/AVOID),89.22189838541375,91.5408598920415,88.80979775630051,91.23875564854362,0.7514029509456602,2025-09-08
10,电网设备,0.0,0.0,0.9,0.0,0.0,0.0,0.8879309116684034,RED (EXIT/AVOID),149.8882368682614,153.45706769867752,147.28315943901765,150.24422512783946,1.5031968373898779,2025-09-08
11,电池,2.0,0.0,1.0,0.0,0.0,0.0,3.0,YELLOW (WATCH/HOLD),231.72993030437522,243.7827765361493,221.56462657640537,233.488442388024,4.399140565328705,2025-09-08
12,整车,0.0,0.0,0.2,0.0,0.0,0.0,0.17264330823167254,RED (EXIT/AVOID),119.35979604787069,120.29420562665034,118.03060470660246,118.90703708319266,0.6068138659861642,2025-09-08
13,能源,0.0,0.0,0.0,0.0,2.0,0.0,2.041782051311658,RED (EXIT/AVOID),127.32903241597229,129.61399924656004,126.79894070316688,128.7305458644112,0.274393792907259,2025-09-08
0,MARKET_PROXY,2.0,0.0,1.0,0.0,0.0,0.0,3.0,YELLOW (WATCH/HOLD),230.4440632248723,234.5256726537695,227.4899392553213,230.5784666671168,0.5222326929965566,2025-09-09
1,银行,0.0,0.0,0.1,0.0,0.0,0.0,0.07715462934566351,RED (EXIT/AVOID),178.04900421709843,180.235926400333,177.96866938412123,179.05980674090029,-0.6582130461260631,2025-09-09
2,非银金融,0.0,1.0,-0.2,0.9,0.0,0.0,1.6812757662630162,RED (EXIT/AVOID),154.71381829816923,156.1121780949308,154.22126272298885,155.24621050228998,-0.13555985728062017,2025-09-09
3,半导体,2.0,0.0,1.0,0.0,0.0,0.0,3.0,YELLOW (WATCH/HOLD),302.7339796984735,311.28534134121645,296.9554520512645,301.5930897197646,0.895235046020774,2025-09-09
4,软件,0.0,0.0,-0.0,0.0,0.0,0.0,-0.028425624477963474,RED (EXIT/AVOID),148.62881974857638,149.73210124072827,145.19626833222685,145.72547965337202,0.08535374965805864,2025-09-09
5,光模块中游,2.0,0.0,1.0,0.0,0.0,0.0,3.0,YELLOW (WATCH/HOLD),338.495774994433,343.107978677054,326.1437850088436,331.5262321094006,-0.23686587387222321,2025-09-09
6,军工电子,0.0,0.0,-0.9,0.0,2.0,0.0,1.136205885340122,RED (EXIT/AVOID),164.2448172743952,166.99855743036122,161.6303561738087,163.46327777079816,-0.6474735671115597,2025-09-09
7,家用电器,0.0,0.0,0.3,0.0,0.0,0.0,0.3094327980919087,RED (EXIT/AVOID),144.55204489662736,145.90746603248573,143.351086271296,145.4032045817679,0.3967877533354536,2025-09-09
8,电力,0.0,0.0,-0.2,0.0,2.0,-3.0,-1.2374958736686912,RED (EXIT/AVOID),120.14047278327845,120.40087149341514,119.42088823066842,119.63924292764641,-0.5073482822725252,2025-09-09
9,白酒,0.0,0.0,0.7,0.0,2.0,0.0,2.662515977984394,RED (EXIT/AVOID),91.0949934658768,92.10691635626573,90.09818047861869,91.9691905740249,-0.12433129020251871,2025-09-09
10,电网设备,0.0,0.0,0.9,0.0,0.0,0.0,0.8941527090987762,RED (EXIT/AVOID),149.01046411425452,150.7327213133405,146.87160408511136,147.71446695455506,0.528179449216527,2025-09-09
11,电池,2.0,0.0,1.0,0.0,0.0,0.0,3.0,YELLOW (WATCH/HOLD),227.45115426328877,244.39554780346901,225.15720242066124,236.52884495671645,2.8527328560736853,2025-09-09
12,整车,0.0,0.0,0.2,0.0,0.0,0.0,0.15349854142818897,RED (EXIT/AVOID),118.6908549110635,120.41450611356582,118.0200666809156,119.24114256789929,0.5986548383647301,2025-09-09
13,能源,0.0,0.0,0.0,0.0,2.0,0.0,2.0272658971841433,RED (EXIT/AVOID),128.5573049099575,129.67232633059217,127.23632817819107,127.83685776182587,-0.2537602352936302,2025-09-09
0,MARKET_PROXY,2.0,0.0,1.0,0.0,0.0,0.0,3.0,YELLOW (WATCH/HOLD),232.1185250386829,235.97915463068165,229.0668266627154,233.07086554860894,0.29779677890091527,2025-09-10
1,银行,0.0,0.0,0.1,0.0,0.0,0.0,0.08576358188812601,RED (EXIT/AVOID),178.97683740429866,180.7000907240112,177.90326415895984,180.145260888369,-0.027086845586515456,2025-09-10
2,非银金融,0.0,0.0,-0.2,0.9,0.0,0.0,0.7219244579385445,RED (EXIT/AVOID),154.98530199219104,155.71303998427928,154.21370772645489,154.73431012032938,-0.5428342591232783,2025-09-10
3,半导体,2.0,0.0,1.0,0.0,0.0,0.0,3.0,YELLOW (WATCH/HOLD),305.4141437141288,316.3049628328199,302.7348387893166,309.2735213550403,0.9361451473986653,2025-09-10
4,软件,0.0,0.0,-0.1,0.8,0.0,0.0,0.6822702714082609,RED (EXIT/AVOID),146.31339027655423,149.52787044911528,145.79910650752132,147.02687679469958,-0.08252321111413304,2025-09-10
5,光模块中游,2.0,0.0,1.0,0.0,0.0,0.0,3.0,YELLOW (WATCH/HOLD),344.8735701549187,355.5862422819941,333.2232429752509,345.7497790779024,0.5685940618978201,2025-09-10
6,军工电子,0.0,1.0,-0.9,0.0,2.0,0.0,2.145462390336409,RED (EXIT/AVOID),163.87061284479478,169.85518571048047,163.67017951397395,167.395005439978,-0.45757771414504006,2025-09-10
7,家用电器,0.0,0.0,0.3,0.0,0.0,0.0,0.30788948420024514,RED (EXIT/AVOID),144.8795751810723,145.2928627890755,143.1965766949974,144.0962694405682,-0.26174120707796905,2025-09-10
8,电力,0.0,0.0,-0.2,0.9,2.0,-3.0,-0.38818838215112983,RED (EXIT/AVOID),119.79723920465543,119.9111406616852,119.17750232140052,119.5375342267031,-0.8734386599477636,2025-09-10
9,白酒,0.0,0.0,0.7,0.0,2.0,0.0,2.6836769075408573,RED (EXIT/AVOID),91.86455321664829,93.77628003443567,90.75564912921321,92.44619244587304,0.8818367683729157,2025-09-10
10,电网设备,0.0,0.0,0.9,0.0,0.0,0.0,0.8546107607667882,RED (EXIT/AVOID),147.27329605439826,148.28960321970408,144.6025050599238,146.31474147263336,0.2930849015852751,2025-09-10
11,电池,2.0,0.0,1.0,0.0,0.0,0.0,3.0,YELLOW (WATCH/HOLD),228.86544602137195,238.73488223137682,226.538366604183,234.46495105265964,2.2345367442469035,2025-09-10
12,整车,0.0,0.0,0.1,0.0,0.0,0.0,0.12051963769452657,RED (EXIT/AVOID),119.13760303658181,120.34712684286586,117.97051811376448,118.5735155831335,0.4416176142982695,2025-09-10
13,能源,0.0,0.0,-0.0,0.0,2.0,0.0,1.9972091802920169,RED (EXIT/AVOID),127.88738325550719,128.47832413338597,126.63689001644993,127.00098208454233,-0.33560905869776386,2025-09-10
0,MARKET_PROXY,2.0,0.0,1.0,0.0,0.0,0.0,3.0,YELLOW (WATCH/HOLD),234.4933388557905,242.73026933052984,232.4561292393392,242.11121120126177,0.8221854984136897,2025-09-11
1,银行,0.0,0.0,0.1,0.0,0.0,0.0,0.0955316607672263,RED (EXIT/AVOID),179.78562377010198,181.91749385586286,177.90768657265505,180.4500610495653,0.8091741087251131,2025-09-11
2,非银金融,0.0,0.0,-0.2,0.9,0.0,0.0,0.711050840564367,RED (EXIT/AVOID),154.65586863617565,157.22680354130512,153.73432495954938,157.213732557176,0.7013365937194944,2025-09-11
3,半导体,2.0,0.0,1.0,0.0,0.0,0.0,3.0,YELLOW (WATCH/HOLD),309.19641685364417,342.67430020187,305.662633185708,336.7856363713058,2.024446425094028,2025-09-11
4,软件,0.0,0.0,-0.1,0.0,0.0,0.0,-0.08672371420277611,RED (EXIT/AVOID),148.30175674306773,153.24476409934377,145.98621913529362,152.32066784186574,0.7643348136223267,2025-09-11
5,光模块中游,2.0,0.0,1.0,0.0,0.0,0.0,3.0,YELLOW (WATCH/HOLD),354.5104443834979,386.0053823210726,348.36016689792314,381.4135484285626,1.1134205749719899,2025-09-11
6,军工电子,0.0,0.0,-0.7,0.0,2.0,0.0,1.263138758004727,RED (EXIT/AVOID),167.10095138906473,173.2607973748124,165.90859638833106,173.09815878207885,-0.4028588930276021,2025-09-11
7,家用电器,0.0,0.0,0.3,0.0,0.0,0.0,0.30783675486299816,RED (EXIT/AVOID),143.8720525613921,144.6316488224545,142.34489748929224,144.41912118204428,0.22564358982885402,2025-09-11
8,电力,0.0,1.0,-0.2,0.9,2.0,-3.0,0.6605661063482469,RED (EXIT/AVOID),119.52330864843026,120.00232508156208,118.9852154763906,119.76136489778575,-0.0256315673592666,2025-09-11
9,白酒,0.0,0.0,0.7,0.0,2.0,0.0,2.6935556976985384,RED (EXIT/AVOID),92.13169421461384,93.3039477278744,91.23439739942091,92.65649539065926,-0.08819017053600839,2025-09-11
10,电网设备,0.0,0.0,0.9,0.0,0.0,0.0,0.8793307015058707,RED (EXIT/AVOID),146.0073785721438,150.3423093615769,144.85102812746064,149.7978421514875,0.5908608721005084,2025-09-11
11,电池,2.0,0.0,1.0,0.0,0.0,0.0,3.0,YELLOW (WATCH/HOLD),233.6002571376502,243.79624197762604,228.0095645737494,240.14539779830687,2.0235029297879334,2025-09-11
12,整车,0.0,0.0,0.1,0.8,0.0,0.0,0.9120886095021439,RED (EXIT/AVOID),118.37523943275424,119.17759468581079,117.1456419873131,118.97768975646738,0.49760129016442906,2025-09-11
13,能源,0.0,0.0,-0.0,0.8,2.0,0.0,2.804865466848185,RED (EXIT/AVOID),127.24522687709498,128.30663268896825,126.1347122948267,127.88475047309178,0.14250182787566681,2025-09-11
0,MARKET_PROXY,2.0,0.0,1.0,0.0,0.0,0.0,3.0,YELLOW (WATCH/HOLD),240.25216545030085,243.5001722591115,235.93949023607215,237.74838512990527,0.8464513747082457,2025-09-12
1,银行,0.0,0.0,0.1,0.8,2.0,0.0,2.911933647640628,RED (EXIT/AVOID),180.12462726860863,180.9042963345081,179.01409797913092,179.61662287948107,-0.6572308696866068,2025-09-12
2,非银金融,0.0,0.0,-0.2,0.9,0.0,0.0,0.6556093531269931,RED (EXIT/AVOID),157.64343045165973,158.02688371339104,154.40198062979724,154.78020929489006,0.5107260904478824,2025-09-12
3,半导体,2.0,0.0,1.0,0.0,0.0,0.0,3.0,YELLOW (WATCH/HOLD),334.6081477890902,352.794906483469,332.1578009245925,341.8938353885422,1.6984146410851928,2025-09-12
4,软件,0.0,0.0,-0.1,0.8,0.0,0.0,0.730427004246939,RED (EXIT/AVOID),152.28399544315513,155.86355149445907,150.8908917571451,151.10448537675302,0.5026932648630023,2025-09-12
5,光模块中游,2.0,0.0,1.0,0.0,0.0,0.0,3.0,YELLOW (WATCH/HOLD),371.2799658220785,386.4433447916224,363.83601849988383,376.8716089759001,0.4735984683196972,2025-09-12
6,军工电子,0.0,0.0,-0.6,0.8,2.0,0.0,2.1959511255193433,RED (EXIT/AVOID),173.2557091985208,175.02485307089478,171.10232593033666,172.4930014745558,-0.6283101248928616,2025-09-12
7,家用电器,0.0,0.0,0.3,0.0,0.0,0.0,0.26075251667187765,RED (EXIT/AVOID),144.59237762270104,145.09220031304753,142.00783612889688,142.35086707258228,0.6090357372737125,2025-09-12
8,电力,0.0,0.0,-0.2,0.8,2.0,-3.0,-0.39723203449181543,RED (EXIT/AVOID),119.71605223607641,120.37693065748947,118.54705306015214,118.85559317058814,0.9979020541269069,2025-09-12
9,白酒,0.0,0.0,0.7,0.0,0.0,0.0,0.6611116569549207,RED (EXIT/AVOID),92.72459003012892,94.55533074962318,91.54832357464304,91.79628333213648,-0.14687634156876464,2025-09-12
10,电网设备,0.0,0.0,0.9,0.0,0.0,0.0,0.8602766142499838,RED (EXIT/AVOID),149.62754036903942,151.224142881419,147.87269073363788,148.72515111159916,0.27051402256790674,2025-09-12
11,电池,2.0,0.0,1.0,0.0,0.0,0.0,3.0,YELLOW (WATCH/HOLD),239.76657149314522,248.72010717727127,232.61269489325886,238.18707255100486,2.1153623571303997,2025-09-12
12,整车,0.0,0.0,0.1,0.8,0.0,0.0,0.8815292257602013,RED (EXIT/AVOID),118.87125722880158,119.47323470268353,117.21578706832204,117.50338890018477,0.41736777162408334,2025-09-12
13,能源,0.0,0.0,-0.0,0.9,2.0,0.0,2.8503621443446843,RED (EXIT/AVOID),127.8053979567416,128.76236056337265,127.0800516216287,128.02501805688877,-0.047290193461375515,2025-09-12
0,MARKET_PROXY,2.0,0.0,1.0,0.0,0.0,0.0,3.0,YELLOW (WATCH/HOLD),237.99569104281653,243.8449799512517,235.16999419941033,237.98207115475103,0.5850638545100343,2025-09-15
1,银行,0.0,0.0,0.1,0.8,2.0,0.0,2.8997937614914777,RED (EXIT/AVOID),179.14545151529362,179.83970498554768,177.0963856865129,178.02964142913007,-0.15584264239602924,2025-09-15
2,非银金融,0.0,0.0,-0.3,0.9,0.0,0.0,0.6428798265822209,RED (EXIT/AVOID),154.74727022179056,155.7642908035145,153.18150797122516,153.70385964491248,0.2452956046397183,2025-09-15
3,半导体,2.0,0.0,1.0,0.0,0.0,0.0,3.0,YELLOW (WATCH/HOLD),351.6239513285899,357.73842502755303,338.1656548198138,345.82721161152233,1.0045237360995452,2025-09-15
4,软件,0.0,0.0,-0.1,0.9,0.0,0.0,0.7868386761379061,RED (EXIT/AVOID),150.63873620077712,153.21648625335382,149.53247456710238,151.06919246656628,-0.07697919301190692,2025-09-15
5,光模块中游,2.0,0.0,1.0,0.0,0.0,0.0,3.0,YELLOW (WATCH/HOLD),371.76433868943604,389.13571951329527,364.98710613601173,378.91511024706176,0.1350432414439621,2025-09-15
6,军工电子,0.0,0.0,-0.6,0.9,2.0,0.0,2.3290459181319387,RED (EXIT/AVOID),172.35898803373982,174.5683103174573,170.81426732554246,172.54524106898577,-0.9642931396458452,2025-09-15
7,家用电器,0.0,0.0,0.2,0.0,0.0,0.0,0.20590225911553603,RED (EXIT/AVOID),142.103357831778,142.778461394146,140.71442429864481,141.58361898505726,0.21194899523410202,2025-09-15
8,电力,0.0,0.0,-0.3,0.9,2.0,-3.0,-0.3987106502059854,RED (EXIT/AVOID),118.81303835742287,119.121317688536,117.8358116503394,118.37871404933263,0.018208170998388007,2025-09-15
9,白酒,0.0,0.0,0.6,0.0,0.0,0.0,0.6204465984427865,RED (EXIT/AVOID),91.62345250657916,92.49332144799112,90.65535525975679,91.63708744054155,-0.6275938922773551,2025-09-15
10,电网设备,0.0,0.0,0.8,0.0,0.0,0.0,0.832271150178697,RED (EXIT/AVOID),149.32262418682004,152.76181252222787,148.01970288454459,148.80028104565437,0.42377637719692235,2025-09-15
11,电池,2.0,0.0,1.0,0.0,0.0,0.0,3.0,YELLOW (WATCH/HOLD),242.15148204557633,254.24119455996285,236.87183960874512,239.9845310357764,2.3035631785106068,2025-09-15
12,整车,0.0,0.0,0.0,0.8,0.0,0.0,0.8719574016803163,RED (EXIT/AVOID),117.59589597056164,120.00351964039679,117.39953623973483,118.74533261450327,0.7368075641861979,2025-09-15
13,能源,0.0,0.0,0.0,0.8,2.0,0.0,2.8501524268368366,RED (EXIT/AVOID),128.06363377874266,129.90919024290213,127.04881151973095,129.21649978844516,0.285694313240174,2025-09-15
0,MARKET_PROXY,2.0,0.0,1.0,0.0,0.0,0.0,3.0,YELLOW (WATCH/HOLD),238.82993370597922,241.48987522664675,233.47283210128091,236.86334225924028,0.6580851787436277,2025-09-16
1,银行,0.0,0.0,0.0,0.9,0.0,0.0,0.8867235497869033,RED (EXIT/AVOID),177.4899669105946,178.85432202043236,176.39857048318513,176.99786645457087,-0.27488187605221065,2025-09-16
2,非银金融,0.0,0.0,-0.3,0.9,0.0,0.0,0.6132784647695025,RED (EXIT/AVOID),153.72587382857154,154.44986700847383,151.85621784277834,152.3744965113006,0.5925695817723776,2025-09-16
3,半导体,2.0,0.0,1.0,0.0,0.0,0.0,3.0,YELLOW (WATCH/HOLD),347.2579571013267,360.95445793669256,343.8406458731259,350.52359095132016,0.9504286123855037,2025-09-16
4,软件,0.0,0.0,-0.0,0.9,0.0,0.0,0.8498446142417662,RED (EXIT/AVOID),150.97170304763526,154.13848856085357,149.80287615583663,152.6265541085011,0.2116809398550322,2025-09-16
5,光模块中游,2.0,0.0,1.0,0.0,0.0,0.0,3.0,YELLOW (WATCH/HOLD),381.00905617669144,394.8567804449875,370.9156484561458,386.2427561194859,0.22180346875255288,2025-09-16
6,军工电子,0.0,0.0,-0.5,0.9,2.0,0.0,2.3997542973958077,RED (EXIT/AVOID),172.04682579372644,173.17324155622316,168.96859343514404,170.58783649186972,-1.0782048907059176,2025-09-16
7,家用电器,0.0,0.0,0.1,0.8,0.0,0.0,0.9637956061488513,RED (EXIT/AVOID),141.68920392406363,141.8792755659152,139.9129148780697,140.76391084662544,-0.05080719537695525,2025-09-16
8,电力,0.0,0.0,-0.3,0.8,2.0,-3.0,-0.4375348473126017,RED (EXIT/AVOID),118.55597992788562,118.65626762851689,117.11012407965532,117.61930440476849,0.1406305541604526,2025-09-16
9,白酒,0.0,0.0,0.6,0.0,2.0,0.0,2.57293252268696,RED (EXIT/AVOID),91.67120499505604,92.06116227756503,90.52056144965167,91.429079610275,-0.7184427439763039,2025-09-16
10,电网设备,0.0,0.0,0.8,0.0,0.0,0.0,0.7892075245051071,RED (EXIT/AVOID),149.0590741895318,150.53073362168354,146.5455575066804,148.4146041753504,0.0903783709090585,2025-09-16
11,电池,2.0,0.0,1.0,0.0,0.0,0.0,3.0,YELLOW (WATCH/HOLD),239.0004645072551,243.0728272766656,232.20224319330393,238.58098960711177,1.3311234811727461,2025-09-16
12,整车,0.0,0.0,0.0,0.0,0.0,0.0,0.0329058486379072,RED (EXIT/AVOID),118.87493641464238,120.59331432100795,117.42410137158426,118.47079030726893,0.8494159023173697,2025-09-16
13,能源,0.0,0.0,0.0,0.8,2.0,0.0,2.854718158095293,RED (EXIT/AVOID),129.42081020226018,130.07089355179573,127.59292719269072,128.58672558302786,0.2493632047778252,2025-09-16
0,MARKET_PROXY,2.0,0.0,1.0,0.0,0.0,0.0,3.0,YELLOW (WATCH/HOLD),236.48078324809708,240.8297826908749,233.7047667513194,237.7600112071252,0.43901928816017705,2025-09-17
1,银行,0.0,0.0,-0.0,0.9,0.0,0.0,0.8851041340751364,RED (EXIT/AVOID),176.3595801862839,177.33898816110633,175.2321707388133,176.34113165942645,-0.47297561129597954,2025-09-17
2,非银金融,0.0,1.0,-0.3,0.9,0.0,0.0,1.61967763324827,RED (EXIT/AVOID),152.41462498566395,153.7424803071417,151.5751930251821,152.44231959702503,0.9343319303868607,2025-09-17
3,半导体,2.0,0.0,1.0,0.0,0.0,0.0,3.0,YELLOW (WATCH/HOLD),347.89171522873113,366.18855876284925,341.1523392066354,360.1267637742803,1.2827240365442367,2025-09-17
4,软件,0.0,0.0,0.0,0.9,0.0,0.0,0.9144500130952983,RED (EXIT/AVOID),152.65623255660978,155.8417182134552,150.80927268020298,154.42533343045838,0.3495993689893524,2025-09-17
5,光模块中游,2.0,0.0,1.0,0.0,0.0,0.0,3.0,YELLOW (WATCH/HOLD),382.62564758242786,399.46205390917993,374.8316725956662,392.083316227085,0.1696807168510568,2025-09-17
6,军工电子,0.0,0.0,-0.4,0.9,2.0,0.0,2.4847173683858035,RED (EXIT/AVOID),170.5976590194503,175.11748533016493,169.54279899506642,174.0782320686281,-0.7637135209853937,2025-09-17
7,家用电器,0.0,0.0,0.2,0.0,0.0,0.0,0.15202960745153743,RED (EXIT/AVOID),140.77142897771154,144.58774094212882,140.50593547803462,143.45108878622054,1.3207518353000889,2025-09-17
8,电力,0.0,1.0,-0.3,0.9,2.0,-3.0,0.590086435908681,RED (EXIT/AVOID),117.60516576978775,118.11228940209425,117.10947370664049,117.68109385276628,-0.26439091419897975,2025-09-17
9,白酒,0.0,0.0,0.5,0.8,2.0,0.0,3.283401478369109,YELLOW (WATCH/HOLD),91.22441445307341,91.74907426578552,89.63479029037595,89.98001415164264,-0.30645018211228126,2025-09-17
10,电网设备,0.0,0.0,0.8,0.0,0.0,0.0,0.8368203548112912,RED (EXIT/AVOID),148.56209398486254,154.0386011694445,147.635915778774,153.20234848534236,0.8466859466735704,2025-09-17
11,电池,2.0,0.0,1.0,0.0,0.0,0.0,3.0,YELLOW (WATCH/HOLD),238.02615541118624,244.43160413664938,233.2054872711957,238.69457763649837,1.2069163718432465,2025-09-17
12,整车,0.0,0.0,0.1,0.0,0.0,0.0,0.057890083421987724,RED (EXIT/AVOID),118.37030271407646,120.83382321917766,117.86820285933227,119.92620923685587,0.8737805749935303,2025-09-17
13,能源,0.0,0.0,0.1,0.8,2.0,0.0,2.869583196315774,RED (EXIT/AVOID),128.60677838272798,130.87891866718041,127.96943276921276,130.06828579884024,0.4314891880502601,2025-09-17
0,MARKET_PROXY,2.0,0.0,1.0,0.0,0.0,0.0,2.994961079255224,RED (EXIT/AVOID),236.08244298097753,241.61544827206922,230.81901475273256,234.71481992150038,1.471834913874268,2025-09-18
1,银行,0.0,0.0,-0.1,0.8,0.0,0.0,0.6780993390169499,RED (EXIT/AVOID),176.112571492871,176.6789499193104,171.5165042548058,171.8948305165765,1.3302256482244468,2025-09-18
2,非银金融,0.0,0.0,-0.4,0.9,0.0,-3.0,-2.5276381816358544,RED (EXIT/AVOID),152.33306043060293,152.76616166283387,148.53189486758774,149.4624964363261,1.7924754879746165,2025-09-18
3,半导体,2.0,0.0,1.0,0.0,0.0,0.0,3.0,YELLOW (WATCH/HOLD),368.0166976866665,391.174616408182,354.2508153637022,367.3237790642786,2.2567757948514116,2025-09-18
4,软件,0.0,0.0,0.0,0.8,0.0,0.0,0.835457589997181,RED (EXIT/AVOID),153.73132530777147,158.05980982132183,149.82567613516153,151.81729715320637,1.2150268410942442,2025-09-18
5,光模块中游,2.0,0.0,1.0,0.0,0.0,0.0,3.0,YELLOW (WATCH/HOLD),386.1923633348071,423.4546458881969,378.5280862545291,405.8907756127109,0.958074353241427,2025-09-18
6,军工电子,0.0,0.0,-0.4,0.9,2.0,0.0,2.5146417848127287,RED (EXIT/AVOID),173.78267559720243,176.7459586258285,170.5896410247113,172.62312867499642,-0.6666141752783222,2025-09-18
7,家用电器,0.0,0.0,0.1,0.0,0.0,0.0,0.11135120055552812,RED (EXIT/AVOID),143.8272052941889,144.8908171477192,140.27905799637176,141.32010905716322,1.0826729836026976,2025-09-18
8,电力,0.0,0.0,-0.3,0.0,2.0,-3.0,-1.3466657928987382,RED (EXIT/AVOID),117.69596802202516,117.81247481162342,115.37725318196051,115.82590323270114,0.9961310628579924,2025-09-18
9,白酒,0.0,0.0,0.4,0.0,2.0,0.0,2.356717239002531,RED (EXIT/AVOID),89.95114928814779,90.22591886068936,87.6042296723755,88.42284096522548,0.35148749007878743,2025-09-18
10,电网设备,0.0,0.0,0.8,0.0,0.0,0.0,0.8333771271938252,RED (EXIT/AVOID),153.06899662054371,155.95599793370047,149.81768807078186,152.01391582366546,1.046218910949655,2025-09-18
11,电池,2.0,0.0,1.0,0.0,0.0,0.0,3.0,YELLOW (WATCH/HOLD),237.14266214117558,247.74348739846877,231.31898558059945,237.98123654575895,1.672368378018449,2025-09-18
12,整车,0.0,0.0,0.0,0.0,0.0,0.0,0.04228528074202169,RED (EXIT/AVOID),119.86908196036164,121.30423394082725,117.55453015419965,118.562791726881,1.0081105943471222,2025-09-18
13,能源,0.0,0.0,0.0,0.0,2.0,0.0,2.0224785328497314,RED (EXIT/AVOID),129.7846136930199,130.3954617185896,126.01169757846053,126.86835391277909,0.9059177303866616,2025-09-18
0,MARKET_PROXY,2.0,0.0,0.9,0.0,0.0,0.0,2.913431145743103,RED (EXIT/AVOID),234.96150595879527,238.6934758298726,231.6867537392988,235.59148186552275,0.23117721364801955,2025-09-19
1,银行,0.0,0.0,-0.2,0.0,0.0,0.0,-0.2228198515469717,RED (EXIT/AVOID),171.1970510096848,172.36563943006135,168.65508031120888,170.89049611540042,0.7964644850845288,2025-09-19
2,非银金融,0.0,0.0,-0.5,0.9,0.0,-3.0,-2.566574358096783,RED (EXIT/AVOID),149.1927852299154,150.49923569161643,147.99144698948461,148.66353996378487,-0.03677769380952384,2025-09-19
3,半导体,2.0,0.0,1.0,0.0,0.0,0.0,3.0,YELLOW (WATCH/HOLD),368.0509756065355,377.0893329719652,357.41701751040455,360.18890690108935,1.0828500216703922,2025-09-19
4,软件,0.0,0.0,-0.0,0.9,0.0,0.0,0.8314637624788576,RED (EXIT/AVOID),151.36024541299184,154.04779982440525,149.67003125008225,150.10304249099244,0.08982728696082751,2025-09-19
5,光模块中游,2.0,0.0,1.0,0.0,0.0,0.0,3.0,YELLOW (WATCH/HOLD),411.4607713915278,427.7432308279242,397.74228733339504,409.865446246587,0.5354727758504224,2025-09-19
6,军工电子,0.0,0.0,-0.1,0.0,2.0,0.0,1.8635591132443654,RED (EXIT/AVOID),175.53116665137438,186.23601384929114,174.57161737772003,184.90439660212297,1.4508166891124656,2025-09-19
